mc_id,mc_url,common_id,caption,description,date,author,category,lat,lng,img_url
282914,https://memory.culture.tw/Home/Detail?Id=282914&IndexCode=Culture_Place,File:金面山九鳳宮.jpg,金面山九鳳宮,九天玄女，為上古女神，俗稱九天娘娘、九天璇娘娘，或簡稱玄女。有人將九天玄女又稱連理媽，有大媽至九媽共九尊神體。但也有人認為，九天玄女就是女媧娘娘。農曆8月18日為九天玄女娘娘的誕辰，會舉行祝壽祭典、作戲。宜蘭縣唯一的九天玄女廟，位於北宜公路旁的小路盡頭。九鳳宮信徒認為九天玄女與女媧雖為同一系統，但因不同起始年代，所以並不是同一神。九鳳宮主神九天玄女最早祭祀於嘉義李姓祖厝的公廳，後因分家，便被迎請至李某台北縣蘆洲家宅的公廳。1989年廟內管理委員會的李委員，經常夢見她回家鄉頭城金面里建廟，於是請乩童扶乩請示，李氏乩童描述道：「九天玄女不好意思地表示，祂只是向李委員提醒，沒有強求意思，既然李委員坦白講出來，這可是他主動答應的」。同年，承蒙李先生家人奉獻土地，九鳳宮順利由蘆洲遷移至頭城鎮金面里。,,創作者：莊文生;鐘碧娟;徐永昶。貢獻者：宜蘭縣政府文化局,Folklore;Religion,24.8605869,121.794427,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/85a45286-26c8-4fee-a8e2-3978df36b4aa/108-sea-pa-1770-re-201911041523205dbfbf8f031e20.jpg
282919,https://memory.culture.tw/Home/Detail?Id=282919&IndexCode=Culture_Place,File:港邊社區石頭屋.jpg,港邊社區石頭屋,港邊社區位於蘭陽平原的最南端，靠近無尾港下游出海口處，鄰近澳仔角，居民早期以漁業維生，並蓋屋得取材自海濱石板，打造蘇澳地區獨具特色的石板屋。石板屋中的石板來自於澳仔角上的「片岩」，經過海水長期的沖刷及風化作用之下，行成一片片的深黑色大石板，故當地人稱之為「黑石板」。要蓋一間石板屋至少需要兩年的時間，但當工人多的時候則工期也會相對減少，因此衍生出幫工兩套模式，「央工」與「換工」。央工，是種義務，無須付工資而能彼此協助；換工，為協助者幫需求方做一天工，爾後需求方必須還協助者一天工，若沒時間換工則需要付工資。因此，石板屋就在漁閒期間，居民互助之下一幢幢砌起來。目前石板屋大多被居民鋪上水泥甚至是改建，望眼所見的石板屋已屈指可數，實屬可惜。,,創作者：莊文生;鐘碧娟;徐永昶。貢獻者：宜蘭縣政府文化局,Geography;Migration,24.6094995,121.8548378,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/76b9e4d0-ccb7-4e25-ab01-09e273fc9601/108-sea-pa-1775-re-201911041951455dbfbf8f031e20.jpg
282924,https://memory.culture.tw/Home/Detail?Id=282924&IndexCode=Culture_Place,File:外澳服務區.jpg,外澳服務區,"外澳服務區又稱外澳濱海遊憩區或外澳遊客服務中心，毗鄰烏石港，其色彩鮮艷且造型獨特的建築風格很難讓人忽視，可以說是民眾去外澳遊玩的必停之處。 外澳服務區正式落成開放於2008年8月，初採用國際競圖的方式征集創意，最後由知名建築師姚仁喜操刀設計。整體色彩大膽鮮明，主體建築採非對稱式設計，處處彰顯外澳地域特色，集合船隻、飛行傘、海浪等多重意象，也體現著外澳日趨多元化的遊憩體驗。穿過外澳服務區即是可遠眺龜山島的濕地沙灘，獨特的地理條件，也將這裡成為衝浪、飛行傘等休閒運動的好去處。同時於服務區一同開放的咖啡廳，以及附近日趨增加的特色觀海民宿和餐廳，也讓外澳服務區成為民眾造訪外澳的著名休憩點。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Biology;Ecology;Environment,24.878043,121.8415,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/7eab8b14-3009-48b5-86f4-67cb9146067d/108-sea-pa-1780-re-201910281728205db6a44c40a4e0.jpg
282925,https://memory.culture.tw/Home/Detail?Id=282925&IndexCode=Culture_Place,File:頭城協天宮.jpg,頭城協天宮,"頭城協天宮又稱為大坑罟協天宮，主奉關聖帝君，從神關平太子、周倉將軍，配祀開漳聖王，故也稱為關帝廟。 據傳，協天宮建於1762（乾隆27）年，後陸續增闢擴建至今日規模。宮內存有全台唯一的「麝石」關聖帝君，早期醫學資源匱乏，村民感冒發燒時，會到帝君尊前誠心祈求賜藥，並自神尊底座刮取麝石粉，取回服用必有退熱去疾之功效，後為保護神像才不再供人祈求。 協天宮係由先民陳仁壽、陳和尚率領陳氏宗親20餘人，自福建漳州佛曇鎮大坑村，祈請關聖帝君及玄天上帝神尊由烏石港入港，之後因部分陳氏宗親要向外拓展，二尊神像以擲筊紹決定，關聖帝君留駐頭城，玄天上帝請遷至蘇澳發展居住，故兩地皆以大坑罟為名定居，成為兩地大坑罟的信仰中心。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Folklore;Religion,24.8573757,121.8313671,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/f3949e8e-0a20-439b-bc41-c37d3d749a89/108-sea-pa-1781-re-201910281732315db6a44c40a4e0.jpg
282926,https://memory.culture.tw/Home/Detail?Id=282926&IndexCode=Culture_Place,File:頭城文化創意園區.jpg,頭城文化創意園區,頭城文化創意園區位於頭城火車站右側，地處頭城鎮熱鬧街市，鬧中取靜的日式木構造建築顯得更加古樸典雅。園區主體建築前身是建於1920年4月的頭城火車站舊站長宿舍與台鐵員工宿舍樓群，2005年10月25日縣政府將其指定登錄為歷史建物，後經過修護與空間再利用，在2011年3月正式開放為現今的「頭城文創園區」。園區內進駐各項設施空間，不僅可以感受典型日式建築的濃厚歷史氣息，也可以享受手作、文創、咖啡和藝文的閒情雅緻。,,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Art;Humanities,24.8579739,121.8224972,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/8a0208f9-01a8-4115-8ee9-83dcaceeb3d1/108-sea-pa-1782-re-201910281734005db6a44c40a4e0.jpg
282927,https://memory.culture.tw/Home/Detail?Id=282927&IndexCode=Culture_Place,File:頭圍文學巷.jpg,頭圍文學巷,"頭城老街從清朝開始發展，素有「開蘭第一街」的稱號。現存老街範圍為頭城鎮的和平街，以南門與北門福德祠作為老街南北兩端，現仍保存的紅磚屋、古榕樹、寺廟、街屋等歷史建築都見證著老街昔日的繁華風光。而在這600多公尺的老街也孕育出盧纘祥、李榮春等文學詩畫大家，於是在頭城老街的推動再造計畫中，頭圍文學巷也正是具有在地特色的人文藝術巷弄之一。 文學巷並不寬敞，巷弄兩側設置巨大書牆，同時巧妙利用街屋之間的一線藍天，以盧纘祥、李榮春等頭城文學名家作品為主要內容鏤空雕刻於耐候鋼板，陽光透過鏤空的字詞優美，而抬頭仰望，銅色鋼板為紙，藍天為墨成字，老街的書香自然文雅而大氣。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Art;Humanities,24.8567609,121.823796,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/07248cc1-13b1-4861-ab34-5613c1b27be4/108-sea-pa-1783-re-201910281738505db6a44c40a4e0.jpg
282928,https://memory.culture.tw/Home/Detail?Id=282928&IndexCode=Culture_Place,File:拍堂古舍冊店.jpg,拍堂古舍冊店,"位於蘇澳冷泉旁的拍堂古舍，臨近蘇澳火車站，是一間由二十多年老屋改造且鬧中取靜的青創商店。店鋪全名拍堂古舍冊店，顧名思義是一間頗有韻味的獨立書店，同時也是一間社區型圖書館，在店名「冊店」的使用有別於一般的「書店」，一個「冊」字也體現著店主的儒雅文學。 拍堂古舍販售新書以及二手書籍買賣，在構建出的閱讀空間裡，也是一間在地的兒童故事屋，時常開展以「拍堂故事屋」為主題的讀書講會、講座講堂，同時也積極開展各式手作課程、建築及室內手繪課程等趣味活動。是一間以書籍為載體，透過多元多樣的活動連結在地居民閱讀與生活日常的藝文空間。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Art;Humanities,24.5964687,121.8504749,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/5eab8dae-2e92-4b5b-9248-04623666d3d9/108-sea-pa-1784-re-201910281742455db6a44c40a4e0.jpg
282929,https://memory.culture.tw/Home/Detail?Id=282929&IndexCode=Culture_Place,File:蘇澳港.jpg,蘇澳港,"蘇澳港位於宜蘭縣蘇澳鎮，是一座由北方澳、蘇澳及南方澳三面環山所組成的天然優良港灣。蘇澳港得天獨厚的港灣條件與險要地勢，不僅成為重要漁貨商港亦是軍事港口的重地。除了北方澳由海軍單獨建設為海軍中正基地，其餘南方澳與蘇澳港口部分在1965年由政府興建小型商港，並於1974年擴建成為國際商港。 蘇澳港因獨特的地形，當春夏間海面風平浪靜時，船舶在海上的倒影也會反射於空中，仿佛一片片樓閣，頗有海市蜃樓之景，於是「蘇澳蜃市」作為「蘭陽八景」之一，清代烏竹芳賦詩云：「澳水回旋地角東，山光日色照瞳矓。蜃樓海市何人見，遙在澹烟疏雨中。」",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Economics;Industries,24.596873,121.857191,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/dc2cfd82-780b-4fca-b9dc-c781043f3e67/108-sea-pa-1785-re-201910281745265db6a44c40a4e0.jpg
282930,https://memory.culture.tw/Home/Detail?Id=282930&IndexCode=Culture_Place,File:白米景觀橋.jpg,白米景觀橋,"白米景觀橋是一座在設計上融入在地意象與特色的跨溪高橋，屬於蘇花改工程的其中一段。白米景觀橋由民國2013年10月下旬開始施工，於2017年2月中旬完成白米脊背橋之節塊閉合與外置預力系統作業，使之成為全台首座波形鋼腹飯脊背橋。 白米景觀橋橫跨白米溪，白色橋體前後兩端分別是兩顆大大的白米粒造型，其造型靈感來自當地舊名「白米甕」，是一座公路總局工程方傾聽地方社區心聲願望，將在地「白米」意象作為設計考量，讓剛硬冰冷的重大公共建設與在地人文元素相結合的典型。因此白米景觀橋以其獨特優美的橋塔造型也使之成為蘇花公路進出山區路段與白米甕的最佳景觀標誌，豐富著蘇花改路程的視覺體驗。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Geography;Migration,24.619555,121.815174,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/9c1e448d-03f9-425e-8d74-0b24e1799fc0/108-sea-pa-1786-re-201910281859265db6a44c40a4e0.jpg
282931,https://memory.culture.tw/Home/Detail?Id=282931&IndexCode=Culture_Place,File:頂寮生態公園.jpg,頂寮生態公園,頂寮生態公園位於新城溪北岸，鄰近利澤工業區。園區有一口南北向長條狀生態池，為早期新城溪流過的殘跡。此地保有大片濕地，生態資源十分豐富，故吸引許多候鳥棲息，常見鳥類有小水鴨、黃頭鷺、棕沙燕等。由於此處離海岸較遠，故不會受海浪營力作用，生長植被為苦楝、黃槿等喬木。園區內設有生態池環湖步道與高處觀景台、生態棧道等遊憩設施，能從多種角度體會濕地生態之美。另外，頂寮生態公園也是宜蘭濱海自行車道南段終點，在單車行的尾聲能與水鳥同樂，見證宜蘭濱海豐富多樣化景色。,,創作者：莊文生;鄭文嵐;徐永昶。貢獻者：宜蘭縣政府文化局,Biology;Ecology;Environment,24.638388,121.840492,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/c214d213-b089-4068-8ae7-c30e577ae050/108-sea-pa-1787-re-201911071723405dc3de2558f420.jpg
282932,https://memory.culture.tw/Home/Detail?Id=282932&IndexCode=Culture_Place,File:吉祥禪寺.jpg,吉祥禪寺,"吉祥禪寺位於頭城鎮福成里九股山，又俗稱九股廟，主祀釋迦牟尼佛，是宜蘭縣境內最古老的佛寺。1899年（明治32年）首位住持釋傳豐尋此好山秀水之處開山佈道。 吉祥禪寺位居山腰之上，環境清幽古樸卻不失莊嚴，門聯有約：「吉獻瓊漿法雨濟民歸覺路，祥施甘露航渡世出迷津」。在《蘭陽百景》一書中關於昔日的「新蘭陽八景」之一的吉祥梵宮有如下描述：「九股山中草木深，誰知古寺隱松蔭。叢林鳥雀通禪意，滄海魚龍聽梵音。雙塔凌虛雲欲散，孤燈弄影日將沈。我來不見三生石，空向菩提證素心。」",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Folklore;Religion,24.8722498,121.8101989,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/9c41be4c-468a-45e1-b1ff-4244a201b591/108-sea-pa-1788-re-201910281830355db6a44c40a4e0.jpg
282933,https://memory.culture.tw/Home/Detail?Id=282933&IndexCode=Culture_Place,File:南澳農場.jpg,南澳農場,"南澳農場位於蘭陽平原的最南邊，園區佔地面積廣闊，一覽無際的草原視野開闊，加上週邊山林、溪流等自然景觀資源豐富，園區內配套設施齊全，因此不僅甚無光害，亦氣候溫和空氣清新，夜間可見璀璨星空，是一處露營愛好者們熟知的知名露營地。 隨著各項設施的完善，南澳農場已逐漸成為完備多元的自然生態休閒農場，其中配備設有自行車道、露營觀星區、有機農場、動物園、生態解說教室等不同區域與遊樂體驗，更是詳細劃分設置4種不同露營營地，成為舉家或親子出遊休閒的一個好去處。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Biology;Ecology;Environment,24.4494131,121.7889349,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/c84f4f59-e00f-4af9-848d-8b6d3dc433cb/108-sea-pa-1789-re-201910281833295db6a44c40a4e0.jpg
282934,https://memory.culture.tw/Home/Detail?Id=282934&IndexCode=Culture_Place,File:邱氏穆公祠.jpg,邱氏穆公祠,"為了讓在台邱姓後代不忘祖上，在宜蘭縣邱氏宗親會的奔走努力下，2009年全台第一座邱姓穆公祠於宜蘭縣蘇澳鎮落成開幕。邱氏穆公祠仿造中國穆公祠而建，採閩南客家式建築，祠內存有相關文物及珍貴族譜，更有設立象徵崇文惜字的敬字亭，以警示邱姓後代牢記承先啟後的使命感。 據史書記載，穆公是姜太公的第三個兒子，因其封地在中國山東銀丘縣，穆公也被視為邱姓的開姓始祖，相傳已經流傳三千多年之久，如今子孫後代遍佈海內外。其中「邱」姓對於客家族群來說，是個大姓，而邱姓族人來台灣推估大約也有四百年的歷史，人數更是數以十萬計。 穆公祠落成典禮當天，也隨之舉行了融合客家及河洛的安座祭祖大典，一同成為邱姓宗親之大事。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Folklore;Religion,24.5726126,121.8493757,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/3061e122-4ac8-48be-9ddc-0b724e4ef3de/108-sea-pa-1790-re-201910281839075db6a44c40a4e0.jpg
282935,https://memory.culture.tw/Home/Detail?Id=282935&IndexCode=Culture_Place,File:和平街屋.jpg,和平街屋,"和平街屋位於頭城老街，隔壁就是電視劇「含笑食堂」的拍攝地，只是原拍攝地並無對外營業，只剩一塊招牌，反倒是隔壁的和平街屋，安靜而溫和的開著。 和平街屋店內木製桌椅與農村風情版畫處處透露著主人對待生活的真誠與愜意，店內販售的是在地農產及手作食物加工品，亦有提供傳統製法飲品與咖啡茶品。 和平街屋是其主人康保瑜從小長大的家族祖屋，她亦是頭城十三行古宅康家的後代。外出求學返鄉的康保瑜崇尚半農半X的生活，平時她在頭城近郊山上與志同道合的友善耕作的農友們一起農作與看顧金棗樹，不僅選擇適合頭城沙地特質之農產品，持續耕作保種，同時也依據時令，善用金棗收成製作果醬、釀製果酒等。康保瑜通過販賣在地的綠色農產，藉由消費從而影響生產的習慣，進而使這塊土地更加健康美好。而康保瑜也因為其自身家族的故事，以及她對承載自己童年記憶的頭城風華，在頭城老街上開闢和平街屋這一方販售夢想的小世界。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Art;Humanities,24.8581813,121.8244443,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/2f743df2-ac1e-4f9b-90f9-f895f600e90e/108-sea-pa-1791-re-201910251942475db2d823853200.jpg
282936,https://memory.culture.tw/Home/Detail?Id=282936&IndexCode=Culture_Place,File:蘇花公路.jpg,蘇花公路,"蘇花公路是一條臺灣東海岸的公路，屬於省道台9線的其中一段，北起宜蘭縣蘇澳鎮白米景觀橋，南至花蓮縣花蓮市，全長一百餘公里，是一條世界聞名的景觀公路。 蘇花公路前名為臨海道路，建成通車於1932年6月，是國民政府來台後才將其改為如今「蘇花公路」一名。後來隨著北回線鐵路通車後，蘇花公路也以景觀公路、採礦砂石要道為主從而取代其聯結蘇澳與花蓮的客運功能。 蘇花公路因為其路途行駛過程中的海天一色美景，一邊是蜿蜒綿延的東部海岸線，可眺望太平洋廣闊，一邊是陡峭險峻的山邊一側，沿山循海修築的蘇花公路，結合山色與海景，時而遁入縱谷山間時而迎面可望無邊海洋。其中的清水段即是當年人工最為困難的一段，清水斷崖也是如今著名的景點之一，堪稱最致命危險的美麗絕景。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Geography;Migration,24.5196117,121.8323936,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/c5377314-64fd-4e44-b9d5-de2b850e3744/108-sea-pa-1792-re-201911041553465dbfbf8f031e20.jpg
282937,https://memory.culture.tw/Home/Detail?Id=282937&IndexCode=Culture_Place,File:日月宮.jpg,日月宮,"日月宮位於宜蘭縣蘇澳鎮金字山，主祀太陽星君和太陰神君，是全台灣少有的供奉日月二神的道教廟宇之一。 日月宮由道號鼎陽法師的劉祥臨發起創立，年輕拜師求學的鼎陽法師平生敬仰日月星君，習得混元之理，修行有道，因此於1965年開始興建，起初落成的日月宮只有簡陋的鐵皮屋。後來隨著神威顯赫而香火日益旺盛，信眾人數絡繹往來增加，於1968年日月宮開始籌備第一次擴建，再經1985年再次平基興建擴蓋，如今的日月宮太陽公廟增添祀奉鬼谷先師、福德正神、中壇元帥、玉皇上帝與九天玄女，是蘇澳鎮規模宏大的重要道教廟宇。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Folklore;Religion,24.5920458,121.8511592,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/d6292d86-dcff-4da1-ac18-3eed56794c45/108-sea-pa-1793-re-201910281852365db6a44c40a4e0.jpg
282938,https://memory.culture.tw/Home/Detail?Id=282938&IndexCode=Culture_Place,File:好糧食堂.jpg,好糧食堂,"在南澳火車站附近有一家裝潢溫暖樸實卻處處透露著誠意的好糧食堂，開業於2013年7月，透過在地的新鮮食材與漁港新鮮魚貨的搭配烹飪，傳達對食物、身體和土地充滿敬意的飲食新生活概念。好糧食堂主張「半農半X」的生活理念，這是一種通過親手栽種農作物以獲取糧食這樣永續型的簡單生活為基礎，再而從事發揮特長專業以換取固定收入的工作，並且由此建立個人和社會的連結。 在好糧食堂並沒有固定的菜單，除了週末營業，一般採取預約就餐，而當日提供的餐品根據時令而異，就簡單又溫馨的書寫在店門口的小黑板上。食堂的蔬米食材大多來自自己的小菜園自行耕種，而海鮮則就近從朝陽漁港採購，半農生活與食堂料理的結合，希望來此用餐的食客可以透過吃到健康綠色的食物，將這份新鮮與感動進而轉成對土地的關愛與熱忱。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Economics;Industries,24.4642234,121.8049092,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/a16337fa-0a3e-4d07-b37f-e86b6bb70c33/108-sea-pa-1794-re-201911041810045dbfbf8f031e20.jpg
282939,https://memory.culture.tw/Home/Detail?Id=282939&IndexCode=Culture_Place,File:中崙石敢當.jpg,中崙石敢當,「石敢當」，又稱「泰山石敢當」，民間常見的制沖型辟邪物。常座落於聚落之橋頭、岔路口、巷底等路沖或水沖之處，是傳統漢人社會中用來「鎮百鬼、壓災殃」的辟邪保安、風水鎮物之一。「中崙石敢當」位於頭城中崙里三和路226巷底的民宅後面竹林旁，隔著一條圳溝與鐵路對望。石敢當牌額上刻有「太極八卦」，是縣內較少見到的圖案造型，法力似乎更高一籌。據當地耆老云：「此座石敢當已有近百年之久，而且相當靈驗。有一年颱風大做，石敢當顯靈，化作火球在上空盤旋，風雨瞬間變小，保護了村里的居民。直至今日，每當要砍整旁邊的竹子，都還要擲筊經過石敢當的同意。」可見當地居民信仰崇敬之深，故每逢初一十五，村民們都會準備牲禮誠心祭拜，祈求平安。,,創作者：莊文生;鐘碧娟;謝淑娟。貢獻者：宜蘭縣政府文化局,Folklore;Religion,24.834733,121.802733,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/f89f963d-c006-432c-9822-e101ba15fc9e/108-sea-pa-1878-re-201910282158575db6a44c40a4e0.jpg
282940,https://memory.culture.tw/Home/Detail?Id=282940&IndexCode=Culture_Place,File:黃金嶺福德祠.jpg,黃金嶺福德祠,"「黃金嶺土地公」據傳為大正年間村民搭火車到福隆搬運福隆砂岩，雕鑿而砌成的。1973年石空帝爺公遷至外澳，村民曾向土地公擲筊請示，是否願意一起遷出，為土地公不允，故至今仍留在黃金嶺庇祐過往人行。2013年春夏，由當地里長及會眾信士商議改建，全部採用花崗石材，蓋成今日古早味石頭的廟中廟「黃金嶺福德祠」。每逢農曆二月初二及八月十五，村人仍會至此膜拜。小廟口有副特殊對聯「次天子位一，首諸侯寶三」，該聯據說是蘭陽名狀師王清所撰，王清的事蹟、生平均不詳，待考。 眾所皆知，土地公是漢人最普遍的信仰，也是最親民的神祇。無論坊隅巷陌或是田頭田尾，皆是他老人家的管轄範圍，其疆界之廣，區域之大，真是僅次於皇帝老子了。又所管轄之土地、人民、政事最多，幾乎無所不包，無事不及，真可謂諸侯之冠！「次天子位一，首諸侯寶三」不但詳實的道出土地公的職分，也凸顯了土地公獨當一面的氣概，作者對典故運用之妙，真是令人折服，堪稱一絕!",,創作者：莊文生;鄭文嵐;謝淑娟。貢獻者：宜蘭縣政府文化局,Folklore;Religion,24.8823527,121.8438422,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/ad1c966c-bfb6-49d6-93a8-93906426f8e2/108-sea-pa-1881-re-201910282204285db6a44c40a4e0.jpg
282941,https://memory.culture.tw/Home/Detail?Id=282941&IndexCode=Culture_Place,File:丁軍廟.jpg,丁軍廟,"位於蘇澳鎮聖湖社區的丁軍廟，供奉百姓通稱的丁軍爺。丁軍爺的來歷，可以從廟殿的柱子上的一則對聯窺知一二，對聯曰「丁受讕言淚血千秋含憤激．軍儀完節清風萬古守忠貞」。相傳丁軍爺原來是戰後初期來台國民黨軍之軍人，駐守於蘇澳火車站附近營區，因為遭到陷害和誣陷，被處以軍刑而枉死槍下。其受冤的故事版本不一，且已無從考證。但可以肯定的是當時營區長官盲目聽信民眾誣告的說詞，在沒有謹慎調查與審判之下立即處死丁軍爺。於是這一縷蒙冤逝去的英魂不散，常留著憐苦助貧庇佑一方民眾。據傳曾有丁軍爺之昔日舊識曾現身祭拜，並表示丁軍爺生前為人正直、善良，與袍澤相處融洽和睦，這一說服更體現其所蒙受之委屈。 直到數十年後其骸骨被民眾發現並重新安葬，丁軍爺的靈驗也逐漸開始被民眾所感，於是不久後地方的民眾便為其建廟奉祀。1991年時遷建到現今地址，並在其原先是「萬善公」被正名為「丁師廟」後考慮到其生前屬軍職，用字頗有爭議，而經擲筊請示而二次更名為現今的「丁軍廟」。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Folklore;Religion,24.605042,121.8349938,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/82e524e5-e787-40ac-b45b-d4bc0877f146/108-sea-pa-1940-re-201911041839595dbfbf8f031e20.jpg
282942,https://memory.culture.tw/Home/Detail?Id=282942&IndexCode=Culture_Place,File:董慶寺.jpg,董慶寺,"宜蘭縣頭城鎮港口里的董慶寺，主神供奉董公真人，配祀三山國王與李元帥。 據傳說，董公俗名董伯華，年紀輕輕就醫術精湛，曾治愈唐太宗之國母皇太后疾病，面對名利官爵不為所動，身懷濟世救人之心。只請太宗敕賜廟號「進寶殿」，並被尊封為董公真人。後董公真人於中國福建省泉州地區，普遍被視為翁姓家族的保護神。據悉於建廟以前，董公真人神像供奉於翁姓民眾家中，而後於1949年才建成董慶寺供迎董公真人，而後因有感其靈驗，再由民眾發起，董慶寺於1990年重修擴建為今日之樣貌。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Folklore;Religion,24.875413,121.839586,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/c491414b-fa85-4dd9-a50f-a1be786c5f9c/108-sea-pa-1941-re-201911041843105dbfbf8f031e20.jpg
282943,https://memory.culture.tw/Home/Detail?Id=282943&IndexCode=Culture_Place,File:箕山宮.jpg,箕山宮,"蘇澳鎮聖湖社區的箕山宮歷史悠久，建廟奉祀初期只為一間簡陋的茅屋小廟，其主祀三山國王。關於三山國王的歷史傳說頗為精彩，於宮內碑文也有詳實記載。相傳，三山國王分是宋朝時期的民間英雄，分別是久居巾山的連清化、明山的趙助政、獨山的喬惠威三位壯士結為異性兄弟，三位忠肝義膽的壯士除暴安良、救世濟民，並且解救彼時平叛被困的宋太宗，也因救駕有功，三兄弟分別被敕封為威德報國王、明肅寧國王、弘應豐國王，但是三兄弟對於名利並不在意，仍是退隱山林庇護一方百姓。於是後來朝廷建廟緬懷，並賜名三山國王廟，供民眾朝拜。 後經由冬山鄉振安宮的三山國王降乩指示提及茅屋小廟的存在，期望信徒前往相助修建。但因當時社會環境動蕩，直至戰後在地方鄉紳眾人的發起並獻地建廟後，於1935年完工，後期陸續翻修擴建為今日之規模。",,創作者：莊文生;鄭文嵐;高璇。貢獻者：宜蘭縣政府文化局,Folklore;Religion,24.596904,121.838643,https://dcm.s3.hicloud.net.tw/excel/place/2020-02-24/da1644cb-4c11-4813-a79d-a0fbab952361/collectionOpen/44f254e9-82ae-4a7f-8eb3-0ef58872a780/108-sea-pa-1942-re-201911041846405dbfbf8f031e20.jpg
